,freq,siec,partner,unit,Country,EU?,Alpha_2_code,Alpha_3_code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
68,A,E7000,AE,GWH,Latvia,True,LV,LVA,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
69,A,E7000,AE,GWH,Republic of Moldova,False,MD,MDA,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
70,A,E7000,AE,GWH,Montenegro,False,ME,MNE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
71,A,E7000,AE,GWH,North Macedonia,False,MK,MKD,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
72,A,E7000,AE,GWH,Malta,True,MT,MLT,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
73,A,E7000,AE,GWH,Netherlands,True,NL,NLD,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
74,A,E7000,AE,GWH,Norway,False,NO,NOR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
75,A,E7000,AE,GWH,Poland,True,PL,POL,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
76,A,E7000,AE,GWH,Portugal,True,PT,PRT,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
77,A,E7000,AE,GWH,Romania,True,RO,ROU,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
78,A,E7000,AE,GWH,Serbia,False,RS,SRB,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
79,A,E7000,AE,GWH,Sweden,True,SE,SWE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
80,A,E7000,AE,GWH,Slovenia,True,SI,SVN,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
81,A,E7000,AE,GWH,Slovakia,True,SK,SVK,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
82,A,E7000,AE,GWH,Turkey,False,TR,TUR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
83,A,E7000,AE,GWH,Ukraine,False,UA,UKR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
84,A,E7000,AE,GWH,United Kingdom,False,UK,GBR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,: ,: ,: ,: ,: 
85,A,E7000,AE,GWH,,False,XK,,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
86,A,E7000,AFR_OTH,GWH,Albania,False,AL,ALB,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
87,A,E7000,AFR_OTH,GWH,Austria,True,AT,AUT,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
88,A,E7000,AFR_OTH,GWH,Bosnia and Herzegovina,False,BA,BIH,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
89,A,E7000,AFR_OTH,GWH,Belgium,True,BE,BEL,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
90,A,E7000,AFR_OTH,GWH,Bulgaria,True,BG,BGR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
91,A,E7000,AFR_OTH,GWH,Cyprus,True,CY,CYP,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
92,A,E7000,AFR_OTH,GWH,Czech Republic,True,CZ,CZE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
93,A,E7000,AFR_OTH,GWH,Germany,True,DE,DEU,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
94,A,E7000,AFR_OTH,GWH,Denmark,True,DK,DNK,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
95,A,E7000,AFR_OTH,GWH,,False,EA19,,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
96,A,E7000,AFR_OTH,GWH,Estonia,True,EE,EST,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
97,A,E7000,AFR_OTH,GWH,,True,EL,,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
98,A,E7000,AFR_OTH,GWH,Spain,True,ES,ESP,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
99,A,E7000,AFR_OTH,GWH,,False,EU27_2020,,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
100,A,E7000,AFR_OTH,GWH,Finland,True,FI,FIN,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
101,A,E7000,AFR_OTH,GWH,France,True,FR,FRA,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
102,A,E7000,AFR_OTH,GWH,Georgia,False,GE,GEO,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
103,A,E7000,AFR_OTH,GWH,Croatia,True,HR,HRV,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
104,A,E7000,AFR_OTH,GWH,Hungary,True,HU,HUN,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
105,A,E7000,AFR_OTH,GWH,Ireland,True,IE,IRL,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
106,A,E7000,AFR_OTH,GWH,Iceland,False,IS,ISL,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
107,A,E7000,AFR_OTH,GWH,Italy,True,IT,ITA,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
108,A,E7000,AFR_OTH,GWH,Liechtenstein,False,LI,LIE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
109,A,E7000,AFR_OTH,GWH,Lithuania,True,LT,LTU,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
110,A,E7000,AFR_OTH,GWH,Luxembourg,True,LU,LUX,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
111,A,E7000,AFR_OTH,GWH,Latvia,True,LV,LVA,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
112,A,E7000,AFR_OTH,GWH,Republic of Moldova,False,MD,MDA,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
113,A,E7000,AFR_OTH,GWH,Montenegro,False,ME,MNE,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
114,A,E7000,AFR_OTH,GWH,North Macedonia,False,MK,MKD,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
115,A,E7000,AFR_OTH,GWH,Malta,True,MT,MLT,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
116,A,E7000,AFR_OTH,GWH,Netherlands,True,NL,NLD,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
117,A,E7000,AFR_OTH,GWH,Norway,False,NO,NOR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
118,A,E7000,AFR_OTH,GWH,Poland,True,PL,POL,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
119,A,E7000,AFR_OTH,GWH,Portugal,True,PT,PRT,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
120,A,E7000,AFR_OTH,GWH,Romania,True,RO,ROU,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
121,A,E7000,AFR_OTH,GWH,Serbia,False,RS,SRB,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
122,A,E7000,AFR_OTH,GWH,Sweden,True,SE,SWE,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
123,A,E7000,AFR_OTH,GWH,Slovenia,True,SI,SVN,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
124,A,E7000,AFR_OTH,GWH,Slovakia,True,SK,SVK,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
125,A,E7000,AFR_OTH,GWH,Turkey,False,TR,TUR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
126,A,E7000,AFR_OTH,GWH,Ukraine,False,UA,UKR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
127,A,E7000,AFR_OTH,GWH,United Kingdom,False,UK,GBR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,: 
128,A,E7000,AFR_OTH,GWH,,False,XK,,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
129,A,E7000,AL,GWH,Albania,False,AL,ALB,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
130,A,E7000,AL,GWH,Austria,True,AT,AUT,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
131,A,E7000,AL,GWH,Bosnia and Herzegovina,False,BA,BIH,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
132,A,E7000,AL,GWH,Belgium,True,BE,BEL,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
133,A,E7000,AL,GWH,Bulgaria,True,BG,BGR,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
134,A,E7000,AL,GWH,Cyprus,True,CY,CYP,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.000 ,0.0,0.0,0.000 ,0.000 ,0.000 ,0.000 ,0.000 
